symbol,timeframe,timestamp,open,high,low,close,volume,trade_count,vwap,source,feed,adjustment,downloaded_at
TSLA,1Min,2023-05-15 13:30:00+00:00,167.6,167.73,166.89,166.94,9874,153,167.380576,alpaca,iex,raw,2026-05-13 13:15:09.500289+00:00
TSLA,1Min,2023-05-15 13:31:00+00:00,166.83,168.14,166.75,167.81,8496,113,167.230301,alpaca,iex,raw,2026-05-13 13:15:09.500341+00:00
TSLA,1Min,2023-05-15 13:32:00+00:00,167.78,167.81,167.41,167.755,8664,114,167.539768,alpaca,iex,raw,2026-05-13 13:15:09.500369+00:00
TSLA,1Min,2023-05-15 13:33:00+00:00,167.755,168.59,167.325,168.59,8032,109,167.833206,alpaca,iex,raw,2026-05-13 13:15:09.500393+00:00
TSLA,1Min,2023-05-15 13:34:00+00:00,168.47,168.84,168.47,168.64,7308,64,168.735807,alpaca,iex,raw,2026-05-13 13:15:09.500417+00:00
TSLA,1Min,2023-05-15 13:35:00+00:00,168.8,169.05,168.69,169.015,2563,32,168.843059,alpaca,iex,raw,2026-05-13 13:15:09.500441+00:00
TSLA,1Min,2023-05-15 13:36:00+00:00,169.14,169.14,168.89,168.89,702,9,169.004167,alpaca,iex,raw,2026-05-13 13:15:09.500464+00:00
TSLA,1Min,2023-05-15 13:37:00+00:00,168.53,168.725,168.47,168.725,1357,21,168.566016,alpaca,iex,raw,2026-05-13 13:15:09.500488+00:00
TSLA,1Min,2023-05-15 13:38:00+00:00,168.69,168.69,168.32,168.58,2854,42,168.511206,alpaca,iex,raw,2026-05-13 13:15:09.500511+00:00
TSLA,1Min,2023-05-15 13:39:00+00:00,168.49,168.49,168.36,168.375,1449,15,168.382583,alpaca,iex,raw,2026-05-13 13:15:09.500535+00:00
TSLA,1Min,2023-05-15 13:40:00+00:00,168.22,168.63,168.22,168.49,1199,17,168.455292,alpaca,iex,raw,2026-05-13 13:15:09.500558+00:00
TSLA,1Min,2023-05-15 13:41:00+00:00,168.59,169.18,168.58,169.18,1674,25,168.705374,alpaca,iex,raw,2026-05-13 13:15:09.500582+00:00
TSLA,1Min,2023-05-15 13:42:00+00:00,169.16,169.575,169.16,169.56,11927,148,169.413559,alpaca,iex,raw,2026-05-13 13:15:09.500605+00:00
TSLA,1Min,2023-05-15 13:43:00+00:00,169.635,169.66,169.43,169.52,1734,31,169.564026,alpaca,iex,raw,2026-05-13 13:15:09.500628+00:00
TSLA,1Min,2023-05-15 13:44:00+00:00,169.19,169.5,169.19,169.32,836,18,169.33,alpaca,iex,raw,2026-05-13 13:15:09.500651+00:00
TSLA,1Min,2023-05-15 13:45:00+00:00,169.585,169.65,169.44,169.44,704,11,169.537143,alpaca,iex,raw,2026-05-13 13:15:09.500674+00:00
TSLA,1Min,2023-05-15 13:46:00+00:00,169.46,169.46,169.22,169.28,1147,18,169.3605,alpaca,iex,raw,2026-05-13 13:15:09.500698+00:00
TSLA,1Min,2023-05-15 13:47:00+00:00,169.2,169.38,169.2,169.32,944,18,169.313333,alpaca,iex,raw,2026-05-13 13:15:09.500721+00:00
TSLA,1Min,2023-05-15 13:48:00+00:00,169.275,169.275,168.96,169.2,1578,26,169.128893,alpaca,iex,raw,2026-05-13 13:15:09.500744+00:00
TSLA,1Min,2023-05-15 13:49:00+00:00,169.155,169.155,168.79,169.01,1158,16,168.944444,alpaca,iex,raw,2026-05-13 13:15:09.500768+00:00
TSLA,1Min,2023-05-15 13:50:00+00:00,169.01,169.01,168.52,168.52,1381,22,168.764583,alpaca,iex,raw,2026-05-13 13:15:09.500791+00:00
TSLA,1Min,2023-05-15 13:51:00+00:00,168.79,168.81,168.76,168.81,413,8,168.78,alpaca,iex,raw,2026-05-13 13:15:09.500814+00:00
