symbol,timeframe,timestamp,open,high,low,close,volume,trade_count,vwap,source,feed,adjustment,downloaded_at
AVGO,1Day,2023-05-15 04:00:00+00:00,631.88,639.99,628.82,639.4,51171,1854,636.673785,alpaca,iex,raw,2026-05-13 13:17:51.427275+00:00
AVGO,1Day,2023-05-16 04:00:00+00:00,639.82,646.73,639.28,641.5,62869,2227,643.857397,alpaca,iex,raw,2026-05-13 13:17:51.427291+00:00
AVGO,1Day,2023-05-17 04:00:00+00:00,647.45,660.83,645.01,656.905,108694,3131,656.054785,alpaca,iex,raw,2026-05-13 13:17:51.427299+00:00
AVGO,1Day,2023-05-18 04:00:00+00:00,656.22,679.27,656.22,677.81,130911,3272,671.113733,alpaca,iex,raw,2026-05-13 13:17:51.427306+00:00
AVGO,1Day,2023-05-19 04:00:00+00:00,679.135,684.86,679.135,682.23,102838,3894,682.620202,alpaca,iex,raw,2026-05-13 13:17:51.427313+00:00
AVGO,1Day,2023-05-22 04:00:00+00:00,681.13,684.415,674.31,677.865,88697,3098,678.437918,alpaca,iex,raw,2026-05-13 13:17:51.427320+00:00
AVGO,1Day,2023-05-23 04:00:00+00:00,690.0,698.56,682.405,686.835,162035,5015,689.401965,alpaca,iex,raw,2026-05-13 13:17:51.427327+00:00
AVGO,1Day,2023-05-24 04:00:00+00:00,681.25,683.88,677.21,678.95,125304,3324,680.013632,alpaca,iex,raw,2026-05-13 13:17:51.427334+00:00
AVGO,1Day,2023-05-25 04:00:00+00:00,698.48,732.21,691.06,728.615,290680,6157,714.235647,alpaca,iex,raw,2026-05-13 13:17:51.427340+00:00
AVGO,1Day,2023-05-26 04:00:00+00:00,747.51,814.98,747.47,812.55,390200,8906,786.528664,alpaca,iex,raw,2026-05-13 13:17:51.427347+00:00
AVGO,1Day,2023-05-30 04:00:00+00:00,835.83,920.0,799.61,803.44,734303,15658,847.135164,alpaca,iex,raw,2026-05-13 13:17:51.427354+00:00
AVGO,1Day,2023-05-31 04:00:00+00:00,793.39,821.67,790.15,806.85,406552,8999,810.992411,alpaca,iex,raw,2026-05-13 13:17:51.427360+00:00
AVGO,1Day,2023-06-01 04:00:00+00:00,801.745,805.26,786.57,789.42,596675,11302,796.314144,alpaca,iex,raw,2026-05-13 13:17:51.427367+00:00
AVGO,1Day,2023-06-02 04:00:00+00:00,790.565,823.54,788.01,811.39,276176,7329,811.641745,alpaca,iex,raw,2026-05-13 13:17:51.427387+00:00
AVGO,1Day,2023-06-05 04:00:00+00:00,808.775,808.775,794.71,802.61,86839,2861,800.110103,alpaca,iex,raw,2026-05-13 13:17:51.427394+00:00
AVGO,1Day,2023-06-06 04:00:00+00:00,798.82,799.12,776.73,790.09,166548,4825,786.455341,alpaca,iex,raw,2026-05-13 13:17:51.427400+00:00
AVGO,1Day,2023-06-07 04:00:00+00:00,790.25,805.04,788.21,792.845,125316,2921,795.834757,alpaca,iex,raw,2026-05-13 13:17:51.427407+00:00
AVGO,1Day,2023-06-08 04:00:00+00:00,794.03,804.7,789.56,804.37,72227,2723,798.530814,alpaca,iex,raw,2026-05-13 13:17:51.427414+00:00
AVGO,1Day,2023-06-09 04:00:00+00:00,807.68,817.13,804.06,805.01,63408,2372,810.161788,alpaca,iex,raw,2026-05-13 13:17:51.427420+00:00
AVGO,1Day,2023-06-12 04:00:00+00:00,812.25,857.52,812.05,855.54,174150,4595,843.53442,alpaca,iex,raw,2026-05-13 13:17:51.427427+00:00
AVGO,1Day,2023-06-13 04:00:00+00:00,862.085,863.1,841.76,850.86,180960,4063,850.498369,alpaca,iex,raw,2026-05-13 13:17:51.427447+00:00
AVGO,1Day,2023-06-14 04:00:00+00:00,852.58,888.35,848.4,887.05,142788,4144,869.852926,alpaca,iex,raw,2026-05-13 13:17:51.427453+00:00
AVGO,1Day,2023-06-15 04:00:00+00:00,880.79,887.65,871.26,883.575,155471,3716,880.911224,alpaca,iex,raw,2026-05-13 13:17:51.427460+00:00
AVGO,1Day,2023-06-16 04:00:00+00:00,888.48,889.255,865.77,868.23,249059,6638,876.720399,alpaca,iex,raw,2026-05-13 13:17:51.427466+00:00
AVGO,1Day,2023-06-20 04:00:00+00:00,862.73,876.95,862.61,868.12,146345,4857,869.942574,alpaca,iex,raw,2026-05-13 13:17:51.427473+00:00
AVGO,1Day,2023-06-21 04:00:00+00:00,861.06,865.73,845.05,847.505,110141,2945,851.898695,alpaca,iex,raw,2026-05-13 13:17:51.427480+00:00
AVGO,1Day,2023-06-22 04:00:00+00:00,845.11,847.51,835.31,842.47,174421,4427,841.126099,alpaca,iex,raw,2026-05-13 13:17:51.427486+00:00
AVGO,1Day,2023-06-23 04:00:00+00:00,832.85,834.84,819.0,820.26,160069,3794,824.696208,alpaca,iex,raw,2026-05-13 13:17:51.427493+00:00
AVGO,1Day,2023-06-26 04:00:00+00:00,822.99,836.67,821.33,821.63,90519,2431,828.64089,alpaca,iex,raw,2026-05-13 13:17:51.427499+00:00
AVGO,1Day,2023-06-27 04:00:00+00:00,827.04,848.65,821.3,848.52,72752,2220,838.904724,alpaca,iex,raw,2026-05-13 13:17:51.427505+00:00
AVGO,1Day,2023-06-28 04:00:00+00:00,839.365,858.22,839.06,848.57,68145,2408,848.73763,alpaca,iex,raw,2026-05-13 13:17:51.427512+00:00
AVGO,1Day,2023-06-29 04:00:00+00:00,855.28,862.82,846.66,862.81,68169,2190,857.699391,alpaca,iex,raw,2026-05-13 13:17:51.427519+00:00
AVGO,1Day,2023-06-30 04:00:00+00:00,868.015,874.52,864.59,867.55,64710,2940,867.7705,alpaca,iex,raw,2026-05-13 13:17:51.427526+00:00
AVGO,1Day,2023-07-03 04:00:00+00:00,868.1,875.92,865.045,875.92,39263,1225,868.541763,alpaca,iex,raw,2026-05-13 13:17:51.427532+00:00
AVGO,1Day,2023-07-05 04:00:00+00:00,867.88,875.78,861.94,862.13,59450,2252,865.835742,alpaca,iex,raw,2026-05-13 13:17:51.427539+00:00
AVGO,1Day,2023-07-06 04:00:00+00:00,845.99,853.5,845.0,848.72,109355,2618,848.309415,alpaca,iex,raw,2026-05-13 13:17:51.427545+00:00
AVGO,1Day,2023-07-07 04:00:00+00:00,848.91,857.17,845.39,846.95,50390,1757,850.667965,alpaca,iex,raw,2026-05-13 13:17:51.427552+00:00
AVGO,1Day,2023-07-10 04:00:00+00:00,848.77,879.17,848.61,877.99,144160,3085,868.396276,alpaca,iex,raw,2026-05-13 13:17:51.427558+00:00
AVGO,1Day,2023-07-11 04:00:00+00:00,881.11,882.75,864.64,881.85,131640,3843,876.664169,alpaca,iex,raw,2026-05-13 13:17:51.427565+00:00
AVGO,1Day,2023-07-12 04:00:00+00:00,889.01,897.14,882.89,889.17,141429,5839,890.458897,alpaca,iex,raw,2026-05-13 13:17:51.427585+00:00
AVGO,1Day,2023-07-13 04:00:00+00:00,898.04,898.04,878.27,890.28,160550,4120,885.785341,alpaca,iex,raw,2026-05-13 13:17:51.427591+00:00
AVGO,1Day,2023-07-14 04:00:00+00:00,886.865,903.06,886.865,887.55,70345,3234,894.207232,alpaca,iex,raw,2026-05-13 13:17:51.427598+00:00
AVGO,1Day,2023-07-17 04:00:00+00:00,891.805,912.56,891.48,909.4,89005,2559,905.229671,alpaca,iex,raw,2026-05-13 13:17:51.427605+00:00
AVGO,1Day,2023-07-18 04:00:00+00:00,906.44,909.09,898.71,903.48,100445,3253,902.995819,alpaca,iex,raw,2026-05-13 13:17:51.427611+00:00
AVGO,1Day,2023-07-19 04:00:00+00:00,898.09,905.22,886.7,901.72,107471,4426,899.135766,alpaca,iex,raw,2026-05-13 13:17:51.427618+00:00
AVGO,1Day,2023-07-20 04:00:00+00:00,892.955,906.06,886.27,888.37,107136,2807,896.841551,alpaca,iex,raw,2026-05-13 13:17:51.427625+00:00
AVGO,1Day,2023-07-21 04:00:00+00:00,903.66,910.91,894.31,896.33,101696,2731,903.168493,alpaca,iex,raw,2026-05-13 13:17:51.427645+00:00
AVGO,1Day,2023-07-24 04:00:00+00:00,900.4,904.95,894.58,902.09,135508,3413,900.879286,alpaca,iex,raw,2026-05-13 13:17:51.427651+00:00
AVGO,1Day,2023-07-25 04:00:00+00:00,902.04,922.965,902.04,917.73,54226,2138,916.136137,alpaca,iex,raw,2026-05-13 13:17:51.427658+00:00
AVGO,1Day,2023-07-26 04:00:00+00:00,910.13,910.13,887.87,893.5,64300,2219,894.576266,alpaca,iex,raw,2026-05-13 13:17:51.427664+00:00
AVGO,1Day,2023-07-27 04:00:00+00:00,908.99,909.235,888.06,893.49,65872,2306,898.600022,alpaca,iex,raw,2026-05-13 13:17:51.427671+00:00
AVGO,1Day,2023-07-28 04:00:00+00:00,898.885,903.5,894.81,899.46,69292,2196,899.394878,alpaca,iex,raw,2026-05-13 13:17:51.427677+00:00
AVGO,1Day,2023-07-31 04:00:00+00:00,898.32,900.37,891.53,899.12,42243,2135,896.507547,alpaca,iex,raw,2026-05-13 13:17:51.427683+00:00
AVGO,1Day,2023-08-01 04:00:00+00:00,898.59,920.33,898.01,920.33,54888,2232,913.503455,alpaca,iex,raw,2026-05-13 13:17:51.427690+00:00
AVGO,1Day,2023-08-02 04:00:00+00:00,909.56,911.24,890.55,893.02,84617,2412,896.982819,alpaca,iex,raw,2026-05-13 13:17:51.427696+00:00
AVGO,1Day,2023-08-03 04:00:00+00:00,886.0,894.69,884.29,884.4,66684,2311,888.14603,alpaca,iex,raw,2026-05-13 13:17:51.427702+00:00
AVGO,1Day,2023-08-04 04:00:00+00:00,884.13,892.295,873.56,881.355,78797,2059,882.128944,alpaca,iex,raw,2026-05-13 13:17:51.427709+00:00
AVGO,1Day,2023-08-07 04:00:00+00:00,888.99,897.12,885.52,896.7,24986,1201,892.32648,alpaca,iex,raw,2026-05-13 13:17:51.427715+00:00
AVGO,1Day,2023-08-08 04:00:00+00:00,888.89,888.89,873.79,883.4,30045,1343,880.227173,alpaca,iex,raw,2026-05-13 13:17:51.427722+00:00
AVGO,1Day,2023-08-09 04:00:00+00:00,882.75,882.8,849.11,850.32,78040,2610,856.309546,alpaca,iex,raw,2026-05-13 13:17:51.427728+00:00
AVGO,1Day,2023-08-10 04:00:00+00:00,852.36,860.65,837.07,843.27,51674,2083,847.020892,alpaca,iex,raw,2026-05-13 13:17:51.427734+00:00
AVGO,1Day,2023-08-11 04:00:00+00:00,834.035,835.985,823.59,829.92,66434,1802,829.268533,alpaca,iex,raw,2026-05-13 13:17:51.427741+00:00
AVGO,1Day,2023-08-14 04:00:00+00:00,831.155,854.17,831.11,854.17,48981,2167,847.345133,alpaca,iex,raw,2026-05-13 13:17:51.427747+00:00
AVGO,1Day,2023-08-15 04:00:00+00:00,849.0,853.99,836.915,843.13,49467,2370,843.449473,alpaca,iex,raw,2026-05-13 13:17:51.427767+00:00
AVGO,1Day,2023-08-16 04:00:00+00:00,850.0,854.05,832.03,832.65,51605,2305,840.779178,alpaca,iex,raw,2026-05-13 13:17:51.427774+00:00
